word1,word2,human_score,cosine_similarity
uqinisekise,uzovula,0.395906,0.28033012
nakwiyoutube.,esecato,0.627425,0.52923334
iqhude,izinkomo,0.389516,0.36220288
yalokho,zakuleli,0.223767,0.13671575
ihlosi,amahhashi,0.493532,0.46467826
103),esengeza,0.308757,0.33595014
223),kubhalwe,0.267527,0.34149423
bayikhuthaza,izingane,0.381464,0.17113903
isikole,iphepha,0.326666,0.24706864
ukutholwa,ukudliwa,0.445098,0.456257
abashoda,abanentshisekelo,0.455028,0.46147147
nezintaba,ngosepthemba,0.188649,0.40295073
esekhaya.,ye-twin,0.333487,0.39506742
ubonakale,ulethela,0.456072,0.34376416
bomqondo,unokukhanya,0.416713,0.45372775
amaphuzu,liqulwe,0.38026,0.38867363
inyuvesi,ulwazi,0.333447,0.23070619
ukaze,ukulivuma,0.575408,0.39730945
pehlo,kwamasonto,0.296079,0.6363408
esifuna,njengoba,0.375201,0.2997681
akhalelwa,libuyele,0.292126,0.40248916
ivame,i-bcuc,0.504553,0.6299281
uzobe,uhole,0.355778,0.33996278
ulethokuhle,usizi,0.46584,0.5148101
imihlaba.,ukusiza,0.3153,0.18048649
ezingenawo,ezinsizweni,0.36362,0.45109105
ihudula,705),0.37406,0.38185927
uyadla,uyakhuluma,0.686418,0.8635034
amabhodlela,ama-metro,0.681199,0.75686276
ngobuqotho.,ukuphila,0.271453,0.23997605
khona,of,0.264054,0.08065557
367),i-aa,0.437477,0.59254456
ikusasa,indlela,0.311769,0.16592735
ukukwelapha.,ukuhambisa,0.431011,0.48533735
lizwe,yothando,0.315627,0.080198266
bomqondo,noma,0.287757,0.1605013
mizamo,uma,0.282715,0.008005752
nomdala,zabathengi,0.206868,0.30443093
esifundiswa,namathuba,0.26802,0.40489435
notshatha,bayaliphika,0.374508,0.4695151
ukuphinda.,ukuzethemba.,0.346441,0.49012733
okuhambisna,wokuhlenga,0.383219,0.37925735
ezikhungweni,inkosi,0.292095,0.087214306
igcwele,itoyitoyi,0.376329,0.382222
ukushayela,ukuchumisa,0.587516,0.6273028
enginobudlelwano,sizungeze,0.268293,0.590061
nomnuz,elale,0.323394,0.066421
ingane,umndeni,0.356049,0.29677382
esikudlayo,yase-university,0.337647,0.488404
resources,ambulale.,0.424938,0.6042511
idola,ingcebo,0.514276,0.3589853
esiphansi,isisiza,0.200253,0.3849071
amandla,bafuna,0.216562,0.2093647
isinkwa,imifino,0.477591,0.5100469
udinga,uzothini,0.350297,0.3577598
amathuba.,zinikeza,0.38298,0.34775785
banyukelwe,obekwa,0.402823,0.18145269
